failure_code,hours_since_failure,retry_count,payment_method,is_subscription,success
card_declined,53.38,3,upi,True,0
insufficient_funds,60.48,3,wallet,False,1
insufficient_funds,66.27,1,card,False,1
do_not_honor,7.33,2,card,False,0
payment_timed_out,67.66,2,netbanking,False,0
payment_timed_out,4.87,3,wallet,False,1
mandate_revoked,34.13,3,netbanking,True,0
mandate_revoked,60.5,3,netbanking,True,0
do_not_honor,5.06,1,wallet,False,0
insufficient_funds,1.31,0,wallet,False,0
card_declined,1.8,0,upi,False,0
debit_instrument_blocked,36.81,3,upi,True,0
payment_timed_out,58.43,3,card,False,0
insufficient_funds,9.17,0,wallet,False,1
do_not_honor,8.97,1,wallet,False,0
payment_timed_out,40.94,0,netbanking,True,0
card_declined,16.87,1,netbanking,False,1
mandate_revoked,52.58,2,upi,False,0
card_declined,68.37,2,netbanking,False,0
payment_timed_out,55.15,1,upi,False,1
payment_timed_out,63.16,1,netbanking,False,0
payment_timed_out,37.41,2,upi,False,0
insufficient_funds,59.93,2,upi,False,0
do_not_honor,13.17,0,wallet,True,0
do_not_honor,4.92,0,wallet,False,0
insufficient_funds,47.23,1,netbanking,False,1
payment_timed_out,3.74,1,netbanking,False,1
debit_instrument_blocked,64.26,3,upi,False,0
insufficient_funds,49.79,3,netbanking,False,0
payment_timed_out,68.56,2,netbanking,False,0
payment_timed_out,22.6,0,netbanking,False,0
card_declined,35.0,0,card,False,0
insufficient_funds,53.4,1,card,False,1
card_declined,17.48,2,wallet,False,0
payment_timed_out,39.01,2,card,False,0
card_declined,47.48,0,wallet,True,0
insufficient_funds,70.47,3,wallet,False,0
payment_timed_out,53.62,1,wallet,True,0
payment_timed_out,8.51,2,netbanking,True,0
insufficient_funds,34.22,0,upi,False,0
insufficient_funds,42.39,3,upi,False,0
insufficient_funds,10.56,2,netbanking,False,0
payment_timed_out,31.1,0,card,False,0
insufficient_funds,20.45,1,upi,True,0
mandate_revoked,8.56,1,wallet,True,0
payment_timed_out,36.87,0,wallet,True,1
do_not_honor,11.93,3,card,True,0
mandate_revoked,42.52,3,netbanking,False,0
insufficient_funds,12.22,3,card,False,0
card_declined,52.1,1,card,False,0
debit_instrument_blocked,14.06,2,netbanking,True,0
card_declined,64.53,1,card,False,0
payment_timed_out,1.89,1,wallet,True,0
payment_timed_out,37.58,2,upi,False,0
insufficient_funds,23.05,1,netbanking,False,1
payment_timed_out,16.21,3,wallet,True,0
mandate_revoked,33.96,0,wallet,False,0
mandate_revoked,60.63,0,upi,False,0
insufficient_funds,65.9,3,upi,True,0
card_declined,21.83,3,netbanking,False,0
payment_timed_out,11.11,3,wallet,False,1
debit_instrument_blocked,51.85,1,wallet,True,0
insufficient_funds,41.9,1,wallet,True,0
debit_instrument_blocked,14.47,0,upi,False,0
do_not_honor,54.74,1,netbanking,False,0
insufficient_funds,37.36,2,netbanking,False,1
insufficient_funds,47.04,1,netbanking,False,1
do_not_honor,25.87,1,wallet,False,0
insufficient_funds,31.62,0,upi,False,1
payment_timed_out,12.98,1,card,True,0
debit_instrument_blocked,54.47,2,card,False,0
card_declined,11.3,2,wallet,False,0
payment_timed_out,56.04,2,upi,False,1
payment_timed_out,57.46,3,card,False,0
insufficient_funds,53.76,0,upi,True,0
mandate_revoked,1.4,1,upi,False,0
payment_timed_out,19.67,2,wallet,False,0
insufficient_funds,33.72,1,wallet,True,0
insufficient_funds,42.88,3,card,True,0
mandate_revoked,66.18,0,netbanking,False,0
insufficient_funds,27.04,0,netbanking,False,1
do_not_honor,63.0,1,wallet,False,0
card_declined,11.77,1,card,True,0
do_not_honor,26.73,3,wallet,False,0
mandate_revoked,3.76,1,card,True,0
do_not_honor,53.46,1,netbanking,True,0
mandate_revoked,10.85,0,card,False,0
insufficient_funds,18.51,1,netbanking,True,0
do_not_honor,55.82,2,card,False,0
payment_timed_out,38.5,2,wallet,False,0
payment_timed_out,1.01,2,netbanking,True,0
debit_instrument_blocked,0.16,1,card,True,0
mandate_revoked,36.77,0,wallet,False,0
card_declined,21.96,0,netbanking,True,0
payment_timed_out,12.98,0,card,True,0
payment_timed_out,44.18,2,upi,False,0
payment_timed_out,16.45,3,wallet,True,0
payment_timed_out,42.64,3,wallet,False,0
payment_timed_out,27.31,1,netbanking,False,0
insufficient_funds,13.45,0,wallet,True,1
insufficient_funds,9.94,2,netbanking,False,0
do_not_honor,17.05,0,upi,False,0
payment_timed_out,2.15,2,upi,False,0
debit_instrument_blocked,22.19,1,upi,True,0
card_declined,64.94,3,upi,False,0
insufficient_funds,59.86,2,netbanking,True,1
insufficient_funds,26.78,2,wallet,False,0
insufficient_funds,41.46,1,upi,True,0
mandate_revoked,40.85,3,netbanking,False,0
insufficient_funds,59.67,2,upi,True,1
payment_timed_out,17.01,2,card,False,1
debit_instrument_blocked,21.34,1,wallet,False,0
mandate_revoked,21.73,1,wallet,False,0
insufficient_funds,2.94,3,wallet,True,0
insufficient_funds,22.66,1,card,False,0
insufficient_funds,63.21,0,wallet,False,1
insufficient_funds,65.66,1,wallet,False,0
insufficient_funds,7.89,1,card,False,0
card_declined,32.98,1,card,True,0
debit_instrument_blocked,27.46,0,upi,False,0
payment_timed_out,35.23,0,wallet,True,0
card_declined,39.94,1,upi,True,0
insufficient_funds,1.46,1,card,True,0
do_not_honor,60.64,0,card,False,0
card_declined,70.1,1,upi,False,0
do_not_honor,47.05,1,wallet,False,0
mandate_revoked,47.55,0,netbanking,True,0
payment_timed_out,38.01,1,upi,False,1
insufficient_funds,24.07,1,upi,False,1
insufficient_funds,10.73,0,upi,False,1
payment_timed_out,42.05,3,wallet,True,0
mandate_revoked,3.24,0,card,False,0
payment_timed_out,59.36,2,netbanking,False,0
do_not_honor,30.31,2,upi,False,0
payment_timed_out,29.86,3,upi,False,0
insufficient_funds,23.56,2,netbanking,True,0
payment_timed_out,69.79,2,upi,False,0
card_declined,12.59,3,netbanking,True,0
card_declined,10.89,3,wallet,False,0
payment_timed_out,11.92,0,card,False,0
insufficient_funds,47.41,3,netbanking,True,0
card_declined,71.42,1,wallet,False,1
insufficient_funds,16.95,0,wallet,True,0
debit_instrument_blocked,65.2,2,upi,True,0
insufficient_funds,20.06,3,upi,False,0
insufficient_funds,46.65,0,wallet,False,0
payment_timed_out,2.92,0,wallet,False,1
payment_timed_out,35.69,3,card,False,1
payment_timed_out,47.13,2,netbanking,True,0
payment_timed_out,38.62,0,netbanking,False,0
mandate_revoked,17.12,3,netbanking,False,0
payment_timed_out,59.65,1,wallet,True,0
payment_timed_out,69.85,1,card,False,0
payment_timed_out,33.06,1,wallet,False,1
insufficient_funds,45.79,2,upi,True,0
card_declined,56.91,0,upi,False,1
insufficient_funds,17.39,1,wallet,False,0
card_declined,62.24,1,upi,True,1
insufficient_funds,20.17,0,wallet,False,0
mandate_revoked,55.86,3,card,True,0
payment_timed_out,8.07,0,card,True,0
debit_instrument_blocked,20.76,3,upi,False,0
payment_timed_out,38.42,0,wallet,False,1
insufficient_funds,37.79,1,card,True,1
do_not_honor,61.23,0,upi,False,0
card_declined,71.72,1,card,False,0
do_not_honor,7.72,2,upi,False,0
payment_timed_out,19.54,0,wallet,False,0
card_declined,25.75,2,upi,False,0
do_not_honor,34.48,3,card,True,0
card_declined,35.56,1,card,False,0
payment_timed_out,61.65,0,upi,False,0
card_declined,55.48,2,upi,False,0
card_declined,1.36,0,netbanking,False,0
mandate_revoked,32.76,0,card,True,0
payment_timed_out,44.5,1,upi,True,1
payment_timed_out,33.15,1,upi,False,1
do_not_honor,9.41,0,wallet,False,0
payment_timed_out,28.62,3,netbanking,False,0
card_declined,29.64,2,netbanking,False,0
payment_timed_out,13.52,3,wallet,True,1
insufficient_funds,54.45,1,upi,True,0
card_declined,23.14,1,netbanking,False,0
insufficient_funds,42.41,3,wallet,False,0
insufficient_funds,37.13,0,upi,False,1
card_declined,63.17,1,netbanking,True,0
card_declined,8.79,3,wallet,False,0
debit_instrument_blocked,8.23,1,netbanking,False,0
insufficient_funds,21.62,3,upi,True,1
insufficient_funds,31.05,1,netbanking,True,0
mandate_revoked,21.5,1,wallet,False,0
insufficient_funds,54.95,3,upi,False,0
insufficient_funds,17.66,0,netbanking,False,1
insufficient_funds,6.1,3,netbanking,False,0
payment_timed_out,29.79,0,card,False,0
debit_instrument_blocked,55.68,1,upi,True,0
do_not_honor,61.24,2,upi,False,0
card_declined,52.8,2,wallet,False,0
insufficient_funds,40.17,3,wallet,False,0
payment_timed_out,52.14,3,card,False,0
payment_timed_out,49.06,2,wallet,False,1
insufficient_funds,16.87,2,wallet,True,0
insufficient_funds,39.65,1,netbanking,False,1
payment_timed_out,55.48,3,netbanking,False,0
insufficient_funds,22.83,2,wallet,True,0
card_declined,47.09,0,netbanking,True,0
card_declined,34.67,3,wallet,False,0
insufficient_funds,36.23,1,wallet,True,0
payment_timed_out,6.48,1,upi,True,0
do_not_honor,47.97,1,netbanking,False,0
card_declined,62.33,3,netbanking,False,0
do_not_honor,10.18,1,wallet,False,0
payment_timed_out,26.36,1,card,False,0
do_not_honor,3.5,0,wallet,False,0
insufficient_funds,2.13,1,card,False,1
payment_timed_out,71.26,0,card,True,0
insufficient_funds,35.53,2,upi,False,0
payment_timed_out,25.6,3,card,True,0
payment_timed_out,19.79,1,wallet,False,0
insufficient_funds,70.56,3,netbanking,False,0
do_not_honor,18.16,3,netbanking,False,0
payment_timed_out,52.25,0,wallet,False,0
insufficient_funds,20.43,2,card,False,1
insufficient_funds,5.08,2,netbanking,False,1
payment_timed_out,49.2,1,card,True,0
payment_timed_out,0.12,3,wallet,False,0
payment_timed_out,48.65,1,card,True,0
insufficient_funds,18.03,0,wallet,False,0
do_not_honor,53.72,2,netbanking,False,0
debit_instrument_blocked,55.42,0,wallet,False,0
payment_timed_out,52.14,1,wallet,True,0
card_declined,1.76,2,wallet,False,0
do_not_honor,50.67,2,card,False,0
mandate_revoked,71.29,1,netbanking,True,0
card_declined,17.47,1,card,False,0
debit_instrument_blocked,19.75,0,upi,False,0
debit_instrument_blocked,58.57,1,netbanking,True,0
do_not_honor,11.55,2,card,False,0
payment_timed_out,47.56,2,card,False,0
insufficient_funds,54.36,1,upi,True,0
insufficient_funds,2.68,0,netbanking,False,0
payment_timed_out,39.87,2,netbanking,True,0
payment_timed_out,41.46,2,upi,False,0
payment_timed_out,21.85,0,netbanking,False,0
card_declined,63.1,2,upi,False,1
card_declined,11.72,0,upi,False,0
do_not_honor,26.22,1,card,False,0
insufficient_funds,61.1,2,card,False,0
insufficient_funds,13.73,2,wallet,False,0
do_not_honor,59.14,2,upi,False,0
do_not_honor,5.69,3,card,False,0
mandate_revoked,35.22,0,netbanking,True,0
debit_instrument_blocked,5.42,3,upi,True,0
debit_instrument_blocked,48.81,1,wallet,False,0
payment_timed_out,56.92,1,netbanking,False,0
payment_timed_out,61.19,3,wallet,False,0
insufficient_funds,70.65,1,wallet,False,1
card_declined,48.39,0,upi,False,0
debit_instrument_blocked,55.37,2,card,False,0
payment_timed_out,36.41,2,netbanking,False,0
card_declined,65.72,2,upi,False,1
insufficient_funds,46.35,0,card,True,1
insufficient_funds,63.62,2,netbanking,False,1
insufficient_funds,16.95,0,wallet,True,1
insufficient_funds,35.77,2,card,False,1
mandate_revoked,52.55,2,wallet,False,0
payment_timed_out,14.6,3,netbanking,False,0
do_not_honor,15.22,3,upi,False,0
card_declined,70.42,0,card,False,0
insufficient_funds,31.29,0,wallet,True,1
insufficient_funds,13.09,2,upi,False,1
do_not_honor,23.87,3,upi,True,0
insufficient_funds,28.61,0,card,False,1
debit_instrument_blocked,44.86,1,wallet,False,0
insufficient_funds,66.46,1,netbanking,False,0
card_declined,71.03,1,upi,False,0
do_not_honor,46.92,2,card,False,1
insufficient_funds,50.39,1,wallet,False,0
insufficient_funds,23.17,1,upi,True,1
mandate_revoked,61.72,3,netbanking,False,0
insufficient_funds,15.68,1,card,False,1
payment_timed_out,7.66,0,wallet,False,0
payment_timed_out,70.07,3,wallet,False,0
insufficient_funds,62.22,1,wallet,True,1
do_not_honor,21.86,3,upi,True,0
do_not_honor,48.61,3,card,False,0
payment_timed_out,33.63,2,netbanking,True,0
do_not_honor,23.27,0,card,False,0
insufficient_funds,20.65,3,netbanking,False,0
insufficient_funds,9.79,2,netbanking,True,0
card_declined,39.55,1,card,False,0
mandate_revoked,32.15,3,upi,False,0
insufficient_funds,36.88,3,wallet,False,1
insufficient_funds,15.51,3,wallet,False,0
payment_timed_out,67.58,0,wallet,False,0
do_not_honor,45.98,2,card,False,0
insufficient_funds,64.77,1,card,False,0
payment_timed_out,7.87,0,card,False,0
card_declined,44.85,1,upi,False,0
payment_timed_out,61.16,0,upi,True,1
insufficient_funds,23.83,0,card,True,0
insufficient_funds,14.05,2,wallet,False,1
payment_timed_out,19.08,2,upi,False,0
payment_timed_out,19.65,1,netbanking,True,0
do_not_honor,32.2,0,netbanking,True,0
card_declined,23.47,3,card,False,0
card_declined,19.53,2,wallet,False,0
mandate_revoked,46.69,2,upi,False,0
payment_timed_out,3.82,0,wallet,True,0
payment_timed_out,24.51,0,netbanking,False,0
debit_instrument_blocked,49.66,0,card,False,0
insufficient_funds,12.66,0,wallet,False,1
card_declined,15.91,3,card,True,0
do_not_honor,14.45,1,wallet,False,1
insufficient_funds,0.07,2,upi,False,0
payment_timed_out,34.11,3,upi,False,0
insufficient_funds,2.81,3,netbanking,False,0
insufficient_funds,19.65,1,wallet,False,0
payment_timed_out,71.63,1,upi,True,0
insufficient_funds,66.12,1,wallet,False,1
do_not_honor,15.49,0,wallet,False,1
debit_instrument_blocked,22.32,3,card,True,0
do_not_honor,33.39,2,wallet,True,0
insufficient_funds,60.8,1,wallet,False,1
insufficient_funds,57.79,2,upi,False,0
insufficient_funds,9.09,2,wallet,False,1
insufficient_funds,8.96,0,netbanking,True,1
mandate_revoked,30.0,2,upi,True,0
payment_timed_out,62.65,3,netbanking,True,0
insufficient_funds,63.51,2,netbanking,False,0
do_not_honor,7.73,2,wallet,False,0
payment_timed_out,41.35,0,wallet,False,0
insufficient_funds,11.21,2,card,False,0
insufficient_funds,49.4,3,card,True,1
card_declined,65.98,1,upi,False,0
do_not_honor,32.74,2,upi,False,0
insufficient_funds,5.98,2,netbanking,False,1
debit_instrument_blocked,41.71,0,wallet,True,0
do_not_honor,29.41,1,upi,False,0
do_not_honor,58.38,3,netbanking,True,0
insufficient_funds,24.5,3,netbanking,True,1
insufficient_funds,62.99,1,upi,True,0
do_not_honor,19.71,1,upi,True,0
payment_timed_out,11.34,3,card,True,0
card_declined,22.07,0,netbanking,False,0
do_not_honor,2.51,1,card,True,0
insufficient_funds,20.25,0,wallet,False,1
do_not_honor,47.53,0,card,False,0
debit_instrument_blocked,10.24,2,upi,False,0
card_declined,8.02,1,upi,False,0
payment_timed_out,9.53,3,card,False,0
debit_instrument_blocked,5.58,3,card,True,0
payment_timed_out,62.97,3,netbanking,False,0
card_declined,67.98,2,card,False,0
do_not_honor,3.35,2,upi,False,0
card_declined,54.73,2,upi,False,0
insufficient_funds,53.07,3,netbanking,False,0
insufficient_funds,71.78,0,card,False,1
insufficient_funds,25.05,2,netbanking,False,1
payment_timed_out,20.56,0,wallet,False,0
payment_timed_out,32.62,1,card,False,0
card_declined,61.67,1,netbanking,False,0
payment_timed_out,52.46,2,wallet,False,0
do_not_honor,33.96,3,upi,False,0
debit_instrument_blocked,17.61,0,netbanking,False,0
insufficient_funds,52.35,2,card,True,0
card_declined,61.53,0,netbanking,True,0
card_declined,28.8,0,netbanking,False,0
payment_timed_out,48.14,1,upi,True,1
insufficient_funds,28.82,2,upi,False,0
do_not_honor,34.45,0,upi,False,0
mandate_revoked,37.79,1,upi,False,0
card_declined,55.85,3,upi,False,0
debit_instrument_blocked,70.38,1,netbanking,False,0
mandate_revoked,31.99,3,wallet,False,0
payment_timed_out,24.65,3,card,True,0
card_declined,26.9,1,wallet,False,0
payment_timed_out,9.64,2,netbanking,True,0
mandate_revoked,21.38,2,wallet,False,0
insufficient_funds,6.22,1,netbanking,False,1
payment_timed_out,30.81,1,upi,False,1
debit_instrument_blocked,12.05,1,netbanking,False,0
insufficient_funds,24.94,0,netbanking,False,1
do_not_honor,57.14,0,netbanking,False,0
payment_timed_out,17.71,1,wallet,False,0
mandate_revoked,44.06,3,upi,False,0
debit_instrument_blocked,64.89,0,netbanking,True,0
payment_timed_out,40.82,0,wallet,False,0
do_not_honor,13.95,1,upi,True,0
payment_timed_out,24.82,2,card,False,0
card_declined,42.51,0,wallet,False,0
card_declined,36.48,0,upi,True,0
do_not_honor,10.7,0,upi,False,0
insufficient_funds,32.17,1,wallet,True,1
insufficient_funds,39.1,0,upi,True,1
card_declined,19.25,3,netbanking,True,0
card_declined,44.1,3,wallet,True,0
payment_timed_out,5.05,1,card,False,0
insufficient_funds,24.24,0,card,False,1
payment_timed_out,57.91,0,card,False,0
do_not_honor,18.67,1,card,False,0
insufficient_funds,43.57,1,card,False,1
payment_timed_out,29.52,2,netbanking,False,0
mandate_revoked,22.79,1,wallet,False,0
insufficient_funds,65.96,1,wallet,True,1
card_declined,24.71,1,wallet,False,0
insufficient_funds,17.04,2,upi,False,0
do_not_honor,65.47,2,card,True,0
card_declined,53.71,0,wallet,False,0
debit_instrument_blocked,49.09,1,netbanking,False,0
insufficient_funds,3.57,2,card,False,0
payment_timed_out,9.45,2,card,False,0
do_not_honor,45.96,2,upi,False,0
insufficient_funds,15.08,2,card,False,1
insufficient_funds,16.25,2,card,False,0
insufficient_funds,56.1,1,card,True,1
mandate_revoked,20.59,2,netbanking,False,0
card_declined,5.15,1,card,False,0
card_declined,2.62,1,upi,False,0
card_declined,31.91,0,wallet,False,0
payment_timed_out,44.43,1,card,False,0
payment_timed_out,62.56,0,card,False,0
payment_timed_out,7.98,0,netbanking,True,0
card_declined,14.16,1,netbanking,True,0
insufficient_funds,38.15,2,netbanking,True,0
debit_instrument_blocked,26.22,3,upi,False,0
do_not_honor,34.74,0,netbanking,True,0
payment_timed_out,66.54,3,upi,False,0
card_declined,39.23,1,wallet,False,0
insufficient_funds,29.89,2,card,False,1
mandate_revoked,71.24,2,card,False,0
debit_instrument_blocked,4.7,3,card,False,0
debit_instrument_blocked,67.11,0,card,False,0
payment_timed_out,36.12,3,netbanking,True,0
insufficient_funds,36.27,0,card,False,1
insufficient_funds,66.38,3,upi,True,0
insufficient_funds,36.53,2,netbanking,False,0
insufficient_funds,31.57,1,card,False,0
insufficient_funds,19.62,1,upi,True,0
mandate_revoked,47.43,0,wallet,True,0
insufficient_funds,41.01,3,card,False,0
insufficient_funds,15.43,2,netbanking,False,0
do_not_honor,51.08,3,upi,False,0
card_declined,46.37,2,card,True,0
do_not_honor,28.61,3,card,True,0
card_declined,0.32,3,upi,False,0
debit_instrument_blocked,32.15,1,wallet,False,0
card_declined,0.44,2,card,True,0
payment_timed_out,5.4,1,netbanking,True,0
card_declined,31.0,3,netbanking,False,0
payment_timed_out,5.9,2,card,False,1
payment_timed_out,19.85,1,netbanking,False,0
payment_timed_out,47.2,2,netbanking,False,0
insufficient_funds,22.22,1,upi,False,1
do_not_honor,71.83,2,netbanking,False,1
insufficient_funds,65.97,1,upi,True,0
insufficient_funds,42.14,1,card,True,0
insufficient_funds,69.62,3,card,False,0
do_not_honor,62.5,0,card,False,0
payment_timed_out,22.96,3,upi,False,1
card_declined,53.97,0,netbanking,True,0
do_not_honor,9.85,0,card,True,0
insufficient_funds,49.29,0,upi,True,1
do_not_honor,35.36,0,upi,False,0
payment_timed_out,1.21,0,netbanking,False,1
insufficient_funds,19.74,3,netbanking,False,0
card_declined,68.79,3,netbanking,False,1
debit_instrument_blocked,22.74,2,netbanking,True,0
insufficient_funds,13.06,0,wallet,False,0
card_declined,13.5,3,wallet,True,0
insufficient_funds,34.5,2,wallet,True,0
card_declined,60.67,2,wallet,False,1
card_declined,54.58,3,wallet,False,0
card_declined,31.45,1,card,True,0
card_declined,15.03,1,netbanking,True,0
insufficient_funds,3.32,3,netbanking,False,0
card_declined,33.31,2,upi,True,0
card_declined,58.66,2,netbanking,False,0
card_declined,52.54,2,netbanking,False,0
insufficient_funds,29.42,3,netbanking,True,0
payment_timed_out,42.82,1,wallet,True,0
payment_timed_out,31.41,0,netbanking,True,0
insufficient_funds,41.69,1,wallet,False,1
insufficient_funds,37.26,2,wallet,False,1
payment_timed_out,49.03,3,wallet,False,0
card_declined,36.56,1,card,True,0
insufficient_funds,67.72,2,upi,False,1
do_not_honor,30.82,3,card,True,0
payment_timed_out,1.15,3,netbanking,True,0
do_not_honor,17.02,3,wallet,False,0
payment_timed_out,36.04,3,wallet,False,0
payment_timed_out,38.92,2,netbanking,True,0
card_declined,39.77,1,netbanking,False,1
debit_instrument_blocked,51.45,1,wallet,False,0
payment_timed_out,19.77,2,netbanking,True,0
payment_timed_out,47.87,0,upi,True,0
card_declined,50.69,2,netbanking,False,0
card_declined,29.61,2,card,True,0
insufficient_funds,28.96,2,netbanking,False,1
payment_timed_out,12.88,1,netbanking,False,0
payment_timed_out,29.81,2,card,False,1
debit_instrument_blocked,56.65,0,card,False,0
payment_timed_out,65.45,2,upi,False,0
payment_timed_out,42.74,3,card,False,0
mandate_revoked,21.55,3,wallet,True,0
payment_timed_out,49.12,3,netbanking,True,0
insufficient_funds,53.29,1,wallet,False,1
insufficient_funds,23.92,0,wallet,True,0
insufficient_funds,59.51,2,wallet,True,0
insufficient_funds,5.31,0,upi,True,0
payment_timed_out,0.77,1,card,False,1
do_not_honor,8.85,2,upi,True,0
card_declined,11.23,2,upi,False,0
insufficient_funds,63.28,2,upi,False,0
card_declined,30.6,3,card,False,0
insufficient_funds,19.8,0,upi,True,0
mandate_revoked,30.89,3,wallet,False,0
insufficient_funds,28.43,2,netbanking,True,0
card_declined,21.71,1,netbanking,False,0
payment_timed_out,9.93,1,netbanking,False,0
card_declined,47.23,2,wallet,True,0
payment_timed_out,9.84,2,upi,False,0
do_not_honor,55.83,1,card,False,0
insufficient_funds,14.52,0,card,False,0
debit_instrument_blocked,52.66,0,netbanking,False,0
payment_timed_out,58.0,1,netbanking,False,0
do_not_honor,9.02,1,wallet,False,0
do_not_honor,6.25,2,netbanking,False,0
mandate_revoked,68.37,3,upi,True,0
insufficient_funds,33.34,0,netbanking,False,1
insufficient_funds,45.38,1,wallet,False,0
insufficient_funds,1.67,0,netbanking,False,0
insufficient_funds,20.07,3,netbanking,False,0
card_declined,36.39,2,upi,False,0
mandate_revoked,63.81,0,upi,False,0
mandate_revoked,19.54,1,upi,True,0
payment_timed_out,55.81,2,upi,True,1
card_declined,47.68,3,card,False,0
do_not_honor,8.3,2,wallet,True,0
debit_instrument_blocked,21.12,1,card,True,0
insufficient_funds,17.13,2,netbanking,True,1
payment_timed_out,31.86,2,wallet,False,0
do_not_honor,45.74,2,wallet,False,0
payment_timed_out,31.21,0,netbanking,False,0
payment_timed_out,17.61,2,wallet,True,0
mandate_revoked,50.1,0,card,False,0
mandate_revoked,42.08,3,card,True,0
debit_instrument_blocked,37.39,3,card,False,0
do_not_honor,39.92,2,wallet,False,0
insufficient_funds,15.98,2,card,True,1
payment_timed_out,48.99,0,wallet,False,0
payment_timed_out,27.9,3,upi,True,0
card_declined,26.17,1,upi,False,0
payment_timed_out,10.78,1,netbanking,True,0
card_declined,42.97,2,wallet,False,1
payment_timed_out,43.39,3,netbanking,False,0
card_declined,24.5,1,card,False,0
payment_timed_out,61.91,2,upi,False,1
payment_timed_out,60.87,2,card,True,1
insufficient_funds,7.85,1,card,False,0
insufficient_funds,50.04,2,card,False,1
do_not_honor,28.36,3,wallet,False,0
payment_timed_out,71.98,1,wallet,True,0
insufficient_funds,16.2,3,wallet,True,0
do_not_honor,20.2,3,upi,True,0
card_declined,31.83,3,upi,False,0
insufficient_funds,19.35,2,card,False,0
payment_timed_out,49.82,3,netbanking,False,0
insufficient_funds,34.63,2,netbanking,False,0
card_declined,15.9,3,card,True,0
insufficient_funds,36.46,2,upi,False,0
insufficient_funds,63.99,3,card,True,1
insufficient_funds,57.05,3,wallet,True,0
card_declined,35.92,3,wallet,True,0
insufficient_funds,20.77,2,wallet,True,0
do_not_honor,12.95,2,netbanking,False,0
insufficient_funds,63.24,3,upi,False,1
card_declined,51.13,1,wallet,True,0
payment_timed_out,41.2,0,upi,True,0
payment_timed_out,63.32,3,card,False,0
insufficient_funds,8.76,2,wallet,True,0
do_not_honor,49.14,1,netbanking,False,0
debit_instrument_blocked,15.6,2,upi,False,0
insufficient_funds,8.68,0,netbanking,False,1
insufficient_funds,33.52,1,upi,False,1
debit_instrument_blocked,27.89,1,card,False,0
payment_timed_out,67.76,1,wallet,False,0
insufficient_funds,23.33,3,card,False,0
insufficient_funds,58.67,2,wallet,False,1
card_declined,53.92,0,netbanking,False,0
card_declined,48.09,1,netbanking,False,1
card_declined,66.27,0,netbanking,False,0
mandate_revoked,29.37,3,netbanking,True,0
payment_timed_out,28.06,1,upi,False,1
payment_timed_out,11.59,1,wallet,False,0
payment_timed_out,19.85,1,card,False,0
payment_timed_out,63.34,0,netbanking,False,0
insufficient_funds,34.16,3,netbanking,True,0
insufficient_funds,24.58,2,netbanking,True,1
payment_timed_out,15.56,1,card,False,1
card_declined,34.92,1,wallet,False,1
insufficient_funds,51.6,2,upi,False,0
payment_timed_out,20.64,0,netbanking,False,0
card_declined,54.56,3,netbanking,True,0
card_declined,45.34,2,netbanking,False,1
do_not_honor,56.7,0,upi,False,0
do_not_honor,18.07,2,card,False,0
card_declined,45.43,3,upi,False,0
insufficient_funds,11.07,0,netbanking,True,0
payment_timed_out,26.19,2,netbanking,False,0
card_declined,52.15,2,netbanking,False,0
insufficient_funds,45.48,3,wallet,False,0
insufficient_funds,13.53,2,card,False,1
insufficient_funds,61.8,2,card,False,0
payment_timed_out,3.84,3,card,False,0
payment_timed_out,42.86,3,upi,False,0
insufficient_funds,70.84,1,wallet,False,1
do_not_honor,38.27,2,wallet,False,0
debit_instrument_blocked,57.65,0,card,False,0
insufficient_funds,42.85,3,wallet,False,0
debit_instrument_blocked,56.38,3,upi,False,0
insufficient_funds,47.2,1,upi,False,1
debit_instrument_blocked,49.76,2,card,True,0
mandate_revoked,16.4,3,card,False,0
insufficient_funds,53.41,0,upi,False,1
do_not_honor,17.13,2,netbanking,False,0
mandate_revoked,70.61,3,wallet,False,0
debit_instrument_blocked,16.4,3,card,False,0
mandate_revoked,17.04,0,card,False,0
card_declined,61.82,3,upi,False,0
insufficient_funds,17.49,3,card,False,0
do_not_honor,25.99,0,wallet,False,0
card_declined,51.45,2,wallet,False,0
card_declined,11.43,2,upi,True,0
payment_timed_out,11.45,3,upi,True,0
card_declined,35.02,0,wallet,False,0
insufficient_funds,17.55,3,upi,False,1
card_declined,16.97,2,netbanking,False,0
insufficient_funds,0.67,1,wallet,True,0
card_declined,26.67,1,wallet,False,0
do_not_honor,22.91,3,netbanking,False,0
payment_timed_out,2.24,3,card,False,0
payment_timed_out,44.73,1,wallet,False,0
payment_timed_out,45.12,3,netbanking,False,0
mandate_revoked,5.1,2,wallet,False,0
card_declined,22.83,0,netbanking,False,0
payment_timed_out,62.84,2,wallet,False,1
insufficient_funds,41.92,3,wallet,False,0
insufficient_funds,29.66,0,upi,True,0
payment_timed_out,33.49,0,card,False,0
mandate_revoked,15.0,0,wallet,True,0
card_declined,58.46,2,upi,False,1
insufficient_funds,65.81,0,netbanking,False,1
do_not_honor,65.57,3,card,True,0
payment_timed_out,16.12,0,upi,True,0
do_not_honor,22.37,0,netbanking,True,0
insufficient_funds,11.56,1,wallet,True,0
card_declined,22.12,3,wallet,False,0
debit_instrument_blocked,23.96,3,card,True,0
insufficient_funds,45.58,1,upi,True,0
card_declined,13.65,2,wallet,False,0
mandate_revoked,66.2,3,wallet,True,0
